sample_id,label_encoded,label_name
5798,8,2
1902,11,5
14260,8,2
1649,0,0
6167,11,5
16030,5,1
1243,0,0
11181,11,5
7269,0,0
94,0,0
1773,8,2
5985,5,1
7540,0,0
5470,11,5
12819,0,0
6541,8,2
12434,8,2
9678,8,2
1397,8,2
9330,11,5
15903,8,2
6748,10,4
10786,7,1_5
3183,5,1
16290,8,2
12114,9,3
9224,8,2
13004,11,5
16370,9,3
9659,8,2
10194,11,5
14832,11,5
228,8,2
12870,8,2
15033,11,5
1168,11,5
11114,0,0
5933,4,0_4
14131,5,1
13969,8,2
3133,0,0
10682,9,3
7162,0,0
10456,11,5
2701,8,2
6412,0,0
10716,9,3
6785,8,2
12654,11,5
12711,5,1
5442,9,3
7379,11,5
6860,11,5
15673,8,2
11363,8,2
1557,11,5
8442,5,1
15247,9,3
14403,0,0
13668,11,5
153,0,0
8904,0,0
5430,8,2
7484,9,3
14907,10,4
3040,5,1
13665,10,4
12571,5,1
12851,8,2
11461,8,2
4050,5,1
2475,0,0
6813,9,3
674,9,3
10444,11,5
991,7,1_5
7593,11,5
2277,11,5
2,11,5
4850,7,1_5
11095,11,5
1926,5,1
3993,8,2
6081,8,2
4260,10,4
10847,5,1
9532,11,5
3751,11,5
13498,0,0
12623,8,2
3568,8,2
4708,9,3
13461,11,5
10494,11,5
10245,11,5
15335,11,5
7655,8,2
16136,0,0
685,8,2
8848,11,5
14826,0,0
8560,10,4
7849,11,5
3439,11,5
516,8,2
5451,8,2
4655,8,2
15119,8,2
14919,9,3
12074,5,1
276,8,2
6227,11,5
12302,10,4
13302,11,5
8955,10,4
12963,8,2
8688,11,5
8013,11,5
16185,11,5
10773,11,5
1244,0,0
2593,8,2
11984,8,2
2874,7,1_5
11731,9,3
8146,5,1
13309,5,1
7241,0,0
4161,5,1
7617,11,5
11833,11,5
8233,1,0_1
5865,8,2
422,5,1
3544,11,5
9173,11,5
4882,7,1_5
8907,11,5
5461,11,5
2690,11,5
6536,10,4
8335,8,2
6714,11,5
15729,0,0
14646,1,0_1
1031,0,0
7968,5,1
7741,8,2
3321,10,4
10022,5,1
3063,8,2
7935,8,2
10164,8,2
4052,7,1_5
1518,8,2
8780,7,1_5
1193,3,0_3
1978,8,2
16656,7,1_5
14595,5,1
16453,8,2
7464,8,2
11606,0,0
15363,11,5
4093,8,2
16012,5,1
16613,0,0
2574,11,5
2387,11,5
416,11,5
1133,11,5
12527,5,1
14097,8,2
13905,8,2
4077,8,2
5427,8,2
1290,8,2
15208,8,2
1485,8,2
5817,7,1_5
912,8,2
4707,0,0
15814,11,5
5268,11,5
13500,8,2
14299,4,0_4
13517,5,1
10816,10,4
6831,8,2
799,11,5
16616,9,3
9613,10,4
1204,8,2
12580,8,2
301,8,2
14130,11,5
5386,8,2
12389,0,0
10880,0,0
929,11,5
13208,10,4
7510,7,1_5
407,0,0
9679,8,2
4792,5,1
16270,11,5
12559,8,2
10586,5,1
5421,9,3
11633,9,3
3020,11,5
1141,5,1
9702,11,5
8370,7,1_5
4820,0,0
1087,8,2
1180,11,5
724,0,0
4404,5,1
12941,11,5
7937,11,5
8538,0,0
14456,8,2
6790,8,2
4095,9,3
9273,8,2
16075,11,5
5453,8,2
3404,9,3
3570,11,5
15047,8,2
13134,8,2
427,10,4
5183,11,5
15911,11,5
6761,7,1_5
517,11,5
12546,5,1
9668,11,5
13823,8,2
14511,8,2
14648,6,1_4
9717,5,1
1635,5,1
14154,11,5
15893,11,5
16754,10,4
8539,5,1
15985,8,2
11148,8,2
6161,7,1_5
462,8,2
2125,8,2
1915,11,5
4218,11,5
1391,10,4
7599,5,1
11449,0,0
9478,8,2
3175,8,2
6106,9,3
14413,7,1_5
12531,11,5
10097,2,0_1_5
10632,8,2
5647,7,1_5
14388,2,0_1_5
16725,5,1
14778,8,2
8611,10,4
16142,11,5
15833,3,0_3
16116,8,2
11369,11,5
12293,11,5
9452,6,1_4
6248,8,2
896,8,2
15376,11,5
8223,5,1
9662,10,4
15947,11,5
1517,0,0
6356,0,0
9798,0,0
11939,5,1
6696,11,5
837,5,1
14600,8,2
14153,8,2
5332,4,0_4
8746,8,2
11839,8,2
12670,11,5
11705,2,0_1_5
819,0,0
11131,8,2
12792,8,2
13494,5,1
1687,2,0_1_5
15992,0,0
5495,0,0
10356,9,3
13659,8,2
602,5,1
3080,8,2
15460,7,1_5
11492,11,5
1571,8,2
4610,8,2
4777,10,4
5914,11,5
1042,7,1_5
13315,0,0
14816,11,5
11625,8,2
14763,9,3
8910,8,2
9617,0,0
6094,0,0
13463,8,2
5770,8,2
2312,5,1
9395,7,1_5
10918,5,1
14168,8,2
15714,9,3
15819,10,4
1003,11,5
8257,10,4
16682,5,1
15174,0,0
15832,10,4
14564,11,5
14166,11,5
13227,4,0_4
6598,10,4
4649,11,5
2863,11,5
15651,8,2
7228,10,4
15149,8,2
11078,8,2
425,11,5
15496,8,2
10878,8,2
1383,5,1
6902,5,1
13550,5,1
7012,10,4
8191,8,2
8735,8,2
3750,5,1
16289,0,0
6174,5,1
4757,7,1_5
6314,5,1
3330,5,1
2355,11,5
6726,11,5
8570,10,4
4560,1,0_1
10943,0,0
12223,8,2
13277,8,2
9071,5,1
1968,5,1
12486,5,1
5553,0,0
16486,9,3
12154,11,5
9859,0,0
1438,8,2
6981,7,1_5
3860,11,5
3591,11,5
12234,7,1_5
15598,10,4
7942,0,0
3856,11,5
7859,8,2
8157,11,5
15428,11,5
9682,8,2
6723,10,4
14239,11,5
6441,11,5
2741,11,5
13771,11,5
15390,9,3
6448,5,1
15836,6,1_4
15430,11,5
8082,9,3
13761,5,1
15824,11,5
15394,8,2
8949,8,2
7156,11,5
10282,10,4
12526,2,0_1_5
400,5,1
3123,10,4
13076,8,2
8991,5,1
956,7,1_5
8374,5,1
9793,7,1_5
132,8,2
4786,5,1
11530,11,5
9673,8,2
3196,8,2
5067,11,5
9455,8,2
16179,9,3
2359,8,2
708,9,3
1726,10,4
2602,11,5
5570,11,5
13054,10,4
9733,5,1
9281,11,5
4920,8,2
6428,8,2
14987,0,0
9410,11,5
10640,8,2
10263,11,5
13850,5,1
13213,10,4
16301,10,4
6584,5,1
7522,8,2
13211,10,4
9365,11,5
8914,8,2
12364,0,0
8641,11,5
5607,10,4
8677,0,0
9482,5,1
12298,0,0
13694,10,4
2793,11,5
1305,11,5
15486,9,3
1756,10,4
11820,8,2
202,11,5
1869,0,0
11154,0,0
5970,2,0_1_5
9084,8,2
13080,5,1
15858,0,0
3872,2,0_1_5
10577,8,2
14844,5,1
14401,7,1_5
3795,10,4
11056,8,2
4440,9,3
7966,7,1_5
2445,8,2
3739,2,0_1_5
8,5,1
3290,10,4
5029,11,5
14374,10,4
87,2,0_1_5
15592,11,5
15672,11,5
5248,11,5
7642,11,5
11273,11,5
16705,11,5
7511,9,3
11703,8,2
3319,11,5
6265,11,5
16137,11,5
16230,11,5
12,11,5
10655,10,4
10910,11,5
8660,5,1
6701,9,3
4935,8,2
3682,11,5
9146,8,2
3470,5,1
2396,8,2
4396,5,1
3525,1,0_1
14125,9,3
6730,8,2
11900,11,5
15279,0,0
16423,11,5
16637,10,4
13151,11,5
9620,0,0
7393,11,5
6617,0,0
7210,11,5
7354,8,2
8044,5,1
15300,11,5
6252,0,0
6411,0,0
7554,10,4
1889,3,0_3
16308,11,5
2481,8,2
9349,5,1
16066,2,0_1_5
5255,9,3
6130,5,1
6445,10,4
10020,11,5
13258,5,1
7729,5,1
11785,11,5
13624,1,0_1
11560,8,2
11849,8,2
11966,10,4
10405,5,1
15438,5,1
7336,8,2
4750,7,1_5
4668,8,2
14999,9,3
12168,8,2
5947,7,1_5
6164,11,5
7830,11,5
13226,5,1
11034,0,0
9818,8,2
627,11,5
14690,11,5
5112,5,1
9652,9,3
2746,8,2
16365,0,0
1575,11,5
9090,8,2
6660,5,1
4288,2,0_1_5
12278,5,1
6767,11,5
11738,11,5
15799,10,4
2276,11,5
7874,5,1
2227,10,4
3394,8,2
5765,11,5
7085,10,4
3897,10,4
14423,11,5
10011,8,2
5471,10,4
3980,5,1
14432,8,2
11656,0,0
14949,11,5
9508,8,2
15743,4,0_4
943,11,5
10656,7,1_5
7949,10,4
13430,8,2
10364,5,1
14257,5,1
5890,0,0
10346,10,4
11532,5,1
12196,11,5
9661,2,0_1_5
12948,8,2
16183,5,1
714,11,5
16624,11,5
6303,8,2
11413,11,5
15419,8,2
12788,11,5
10123,9,3
1460,5,1
13701,9,3
16361,5,1
1802,5,1
3613,11,5
16745,5,1
1900,0,0
5972,6,1_4
8173,8,2
12674,11,5
15434,8,2
2402,10,4
7450,11,5
13347,0,0
3355,0,0
75,10,4
10797,9,3
16327,0,0
7412,8,2
14880,11,5
14319,10,4
15055,8,2
15250,11,5
6560,11,5
10365,10,4
4045,11,5
14773,11,5
5360,9,3
4732,5,1
2650,0,0
5244,11,5
2033,0,0
4716,9,3
11917,9,3
14521,11,5
15045,9,3
10939,11,5
12919,11,5
6757,11,5
14641,5,1
3143,8,2
5335,11,5
10956,8,2
5734,8,2
13568,10,4
13144,8,2
973,10,4
12478,10,4
5078,10,4
10490,10,4
15258,8,2
3705,5,1
15244,11,5
8235,0,0
11068,11,5
4913,0,0
1189,0,0
2682,10,4
10316,5,1
2451,10,4
3016,0,0
3203,11,5
10545,8,2
13025,11,5
13862,11,5
16260,11,5
10508,9,3
2510,11,5
7794,7,1_5
2345,6,1_4
4041,11,5
9165,5,1
12624,11,5
12860,1,0_1
144,8,2
4897,11,5
11205,0,0
16304,8,2
14879,10,4
8637,11,5
12358,11,5
6609,11,5
2400,5,1
8459,7,1_5
14794,5,1
1974,8,2
11836,11,5
2664,11,5
5668,11,5
13869,8,2
15009,11,5
3835,11,5
5517,7,1_5
16139,7,1_5
15085,11,5
12507,11,5
4413,5,1
4476,8,2
13041,8,2
8449,8,2
6315,5,1
12036,10,4
10333,8,2
5741,10,4
11899,8,2
8383,5,1
9080,11,5
10959,8,2
11385,11,5
6677,8,2
2792,8,2
9766,0,0
872,5,1
4715,10,4
14857,5,1
1358,5,1
16182,11,5
11209,5,1
16383,5,1
8107,8,2
16753,8,2
14553,8,2
5054,0,0
3263,10,4
6646,11,5
7934,5,1
11692,5,1
10064,8,2
8924,8,2
15449,11,5
5303,11,5
9368,5,1
15659,8,2
15414,8,2
8810,11,5
1167,5,1
3358,8,2
15508,11,5
8436,8,2
7119,11,5
9331,8,2
7090,10,4
4806,11,5
5133,5,1
4650,5,1
10635,9,3
6499,11,5
652,0,0
5861,8,2
6530,9,3
13150,11,5
12417,11,5
10073,7,1_5
5785,7,1_5
175,11,5
1573,0,0
2755,11,5
3512,8,2
9522,11,5
7953,8,2
8953,11,5
4625,3,0_3
833,8,2
3309,11,5
13716,11,5
889,11,5
6091,5,1
14996,1,0_1
3787,0,0
2240,11,5
8238,5,1
13017,8,2
2044,8,2
8711,11,5
2539,11,5
12129,9,3
12264,5,1
7070,5,1
12265,5,1
383,10,4
834,9,3
10547,9,3
15640,8,2
14721,11,5
15655,8,2
6747,11,5
9981,7,1_5
11513,9,3
4515,11,5
8023,5,1
13393,0,0
13355,0,0
4261,8,2
3339,5,1
15151,10,4
6556,5,1
14566,5,1
2552,8,2
12847,8,2
16514,0,0
15860,9,3
7692,8,2
4626,10,4
9631,9,3
7803,5,1
1754,5,1
14449,5,1
700,5,1
12691,11,5
7262,11,5
15880,11,5
2570,8,2
2637,10,4
9773,0,0
5154,8,2
7253,5,1
11673,11,5
16078,8,2
3652,5,1
30,2,0_1_5
10521,11,5
8878,11,5
3416,9,3
6285,8,2
14476,8,2
3827,5,1
16096,8,2
16500,0,0
9672,8,2
2407,11,5
15071,5,1
15823,8,2
10972,8,2
4424,8,2
16007,0,0
3382,11,5
14063,11,5
12192,11,5
12993,5,1
8596,8,2
2564,11,5
816,11,5
9083,10,4
14913,8,2
14957,10,4
5852,8,2
8714,9,3
9977,5,1
5800,8,2
3899,11,5
7877,0,0
5746,5,1
6635,11,5
13036,11,5
10808,8,2
3911,5,1
9609,11,5
10510,8,2
13798,8,2
3650,5,1
1313,10,4
11698,11,5
2460,8,2
12647,4,0_4
12990,7,1_5
15059,8,2
8064,0,0
7695,5,1
8354,11,5
14281,5,1
5754,8,2
7638,9,3
1542,0,0
1941,11,5
12665,11,5
16342,5,1
16576,0,0
5174,8,2
2319,8,2
3207,1,0_1
14349,11,5
4621,8,2
11250,11,5
11862,10,4
13960,9,3
7278,9,3
12243,0,0
5137,8,2
11222,0,0
8565,8,2
6089,8,2
11124,9,3
10836,7,1_5
4231,5,1
5592,0,0
419,9,3
10550,11,5
1452,5,1
8480,5,1
8421,11,5
12932,0,0
2521,5,1
10603,10,4
14433,11,5
5664,11,5
16296,5,1
1561,11,5
12587,8,2
11856,5,1
12758,10,4
16517,0,0
15220,5,1
4015,11,5
6800,8,2
16135,8,2
15704,5,1
1947,11,5
61,8,2
571,5,1
15748,10,4
9047,10,4
1432,11,5
10000,8,2
8535,11,5
2223,5,1
3622,8,2
6772,11,5
4449,8,2
8211,5,1
2714,11,5
14324,0,0
8361,11,5
8272,11,5
5969,5,1
9909,5,1
5170,11,5
9807,10,4
5253,11,5
2409,11,5
13060,8,2
16092,10,4
12317,10,4
1134,5,1
10845,8,2
2952,5,1
8877,0,0
11479,11,5
14652,5,1
736,5,1
5022,8,2
5428,2,0_1_5
10171,11,5
1088,0,0
9775,5,1
12027,2,0_1_5
5838,11,5
10996,8,2
12685,11,5
11679,11,5
5132,8,2
13699,5,1
7196,10,4
1334,0,0
585,10,4
8488,11,5
18,8,2
14351,8,2
2611,0,0
3229,0,0
8353,5,1
14575,2,0_1_5
6886,5,1
12316,8,2
10689,11,5
11426,8,2
6855,10,4
9505,8,2
1686,5,1
15931,10,4
8963,9,3
6066,3,0_3
12344,9,3
14970,5,1
3944,11,5
752,8,2
3444,11,5
13458,8,2
615,0,0
11854,8,2
16259,5,1
4075,8,2
513,11,5
13469,11,5
8580,8,2
16032,11,5
9624,8,2
12538,8,2
5091,11,5
5176,11,5
15979,3,0_3
16684,8,2
7497,5,1
1656,5,1
8602,0,0
6540,8,2
15688,5,1
15611,9,3
12070,1,0_1
6764,0,0
12523,8,2
1817,5,1
12119,2,0_1_5
5249,8,2
12222,5,1
7858,11,5
14221,10,4
8815,11,5
7628,5,1
11127,9,3
4485,11,5
1054,8,2
7088,1,0_1
236,2,0_1_5
1904,5,1
4011,8,2
14446,8,2
6649,11,5
1091,8,2
15955,8,2
11186,8,2
404,8,2
13569,8,2
14809,0,0
12301,0,0
13822,8,2
886,3,0_3
15370,8,2
11451,8,2
4247,11,5
11378,8,2
9150,1,0_1
10552,11,5
6009,11,5
10151,8,2
8342,11,5
3381,8,2
8768,10,4
13541,6,1_4
16506,0,0
1475,5,1
15223,2,0_1_5
7867,8,2
1462,7,1_5
892,10,4
12253,11,5
4577,7,1_5
3119,11,5
12367,8,2
2331,11,5
2086,8,2
4134,5,1
14606,9,3
3953,8,2
776,5,1
9604,8,2
2007,9,3
981,11,5
39,7,1_5
8458,5,1
9535,11,5
12272,5,1
12817,11,5
16661,10,4
4062,11,5
1998,7,1_5
16572,10,4
12052,11,5
14625,10,4
14634,11,5
6964,0,0
8261,0,0
13176,9,3
1812,7,1_5
12774,8,2
15883,0,0
4162,10,4
1720,10,4
10144,8,2
10369,9,3
6085,0,0
10731,5,1
2750,10,4
13919,8,2
15458,0,0
3679,11,5
14140,10,4
16592,5,1
4094,8,2
14195,9,3
13169,11,5
507,8,2
8597,11,5
2067,8,2
12796,10,4
10834,11,5
1924,8,2
13352,5,1
4207,8,2
9767,8,2
3675,8,2
9840,11,5
15083,5,1
3562,11,5
10252,11,5
13804,11,5
9516,11,5
6153,10,4
7073,5,1
14660,11,5
10227,8,2
3463,11,5
5405,8,2
2856,6,1_4
2504,11,5
2862,11,5
3623,8,2
4766,8,2
14866,2,0_1_5
7864,11,5
15649,11,5
11200,11,5
2382,8,2
12219,10,4
6925,11,5
4157,0,0
9013,11,5
13229,8,2
5307,0,0
2188,0,0
10268,11,5
8110,8,2
3815,11,5
14623,9,3
11969,1,0_1
15796,5,1
4862,7,1_5
11903,6,1_4
11570,8,2
8255,11,5
610,8,2
12373,5,1
4406,8,2
3011,5,1
14848,8,2
11401,0,0
8401,2,0_1_5
15783,0,0
12578,10,4
15984,0,0
7105,10,4
3294,10,4
5496,11,5
14187,8,2
12612,8,2
14053,8,2
11334,10,4
1663,8,2
11814,2,0_1_5
2259,8,2
6826,5,1
11300,8,2
6440,11,5
3909,5,1
5648,11,5
6652,1,0_1
5796,11,5
13391,11,5
51,8,2
1886,10,4
1448,0,0
13744,11,5
6168,0,0
15800,11,5
338,8,2
3092,8,2
10641,8,2
10008,0,0
1447,8,2
3046,5,1
480,10,4
6035,8,2
5245,11,5
2015,11,5
3816,0,0
12109,0,0
13943,11,5
8218,5,1
4456,5,1
7866,8,2
1075,0,0
3793,8,2
1825,11,5
7654,8,2
15594,5,1
7125,10,4
15202,8,2
15187,11,5
4216,11,5
12047,11,5
4982,11,5
1721,8,2
4002,8,2
15290,11,5
13799,5,1
16213,5,1
4870,11,5
8175,8,2
3607,5,1
1769,9,3
11087,11,5
14264,10,4
9749,11,5
5150,8,2
6415,11,5
8126,5,1
3390,7,1_5
1236,7,1_5
14728,0,0
14383,9,3
14824,2,0_1_5
15077,8,2
7009,0,0
11786,10,4
7543,11,5
5258,8,2
6155,7,1_5
12845,11,5
11220,11,5
9419,8,2
11159,8,2
12097,8,2
5017,8,2
46,10,4
1710,11,5
15501,8,2
16027,1,0_1
12262,11,5
740,5,1
10891,8,2
275,11,5
5494,5,1
15766,8,2
12489,5,1
320,0,0
15813,11,5
14133,11,5
13906,2,0_1_5
6930,5,1
10986,8,2
6294,10,4
8827,8,2
16630,11,5
2709,11,5
6590,8,2
4753,5,1
16174,11,5
16167,5,1
6402,0,0
4481,5,1
6426,11,5
3893,8,2
16563,11,5
841,5,1
13040,8,2
10106,11,5
10938,9,3
1797,11,5
560,7,1_5
4169,5,1
1373,10,4
7205,0,0
14863,8,2
13331,5,1
13810,10,4
2644,11,5
253,7,1_5
12835,10,4
11801,8,2
3825,9,3
150,11,5
697,8,2
8707,5,1
4892,0,0
14988,8,2
8315,5,1
7122,10,4
8319,8,2
7001,11,5
3186,11,5
10892,9,3
11335,11,5
1465,10,4
1729,5,1
286,11,5
4483,1,0_1
8616,11,5
515,0,0
13408,8,2
2356,8,2
13341,8,2
14708,0,0
12858,8,2
325,5,1
3256,3,0_3
624,0,0
363,10,4
2203,0,0
3794,5,1
1578,11,5
5145,8,2
6807,11,5
14585,11,5
11640,8,2
13188,8,2
10818,11,5
9873,8,2
1431,5,1
15970,5,1
13865,2,0_1_5
13853,9,3
6377,5,1
16579,8,2
14073,8,2
16009,11,5
8309,5,1
14455,10,4
8529,5,1
8259,8,2
9361,9,3
7286,5,1
15057,7,1_5
1556,7,1_5
2916,8,2
11803,8,2
12754,8,2
1680,11,5
14628,8,2
9751,8,2
2919,5,1
10687,11,5
1407,8,2
10037,11,5
7493,10,4
3058,0,0
4222,5,1
9407,5,1
8176,7,1_5
7585,8,2
8633,11,5
2635,5,1
7618,5,1
2694,8,2
10638,8,2
5161,0,0
1767,9,3
1944,0,0
4637,11,5
14784,8,2
6016,0,0
11986,9,3
6146,8,2
7331,8,2
1626,8,2
256,5,1
15807,0,0
11251,11,5
12360,8,2
2268,11,5
2917,8,2
13591,8,2
2631,8,2
10779,5,1
984,5,1
76,5,1
14159,0,0
15182,5,1
7954,9,3
8331,10,4
13712,10,4
13760,5,1
6348,5,1
2287,0,0
16618,8,2
13779,10,4
14830,0,0
5813,5,1
1910,11,5
8273,8,2
6676,5,1
1519,8,2
6366,7,1_5
3759,8,2
8999,8,2
8713,5,1
14405,11,5
14551,11,5
11802,11,5
11781,5,1
10368,5,1
3791,5,1
5086,11,5
11798,8,2
6042,11,5
7356,6,1_4
9371,8,2
12207,0,0
12955,0,0
15877,11,5
7523,5,1
793,8,2
6059,11,5
10430,9,3
10035,5,1
15013,8,2
9612,11,5
10054,5,1
8769,5,1
9017,10,4
8445,5,1
4941,8,2
3656,0,0
11274,8,2
1263,11,5
1164,0,0
12041,8,2
13978,11,5
10226,9,3
248,0,0
7287,5,1
4734,8,2
11428,5,1
10262,8,2
14805,5,1
10442,5,1
2731,11,5
8642,5,1
5304,5,1
11778,11,5
3161,5,1
3594,8,2
15946,5,1
9151,8,2
2585,8,2
9835,5,1
3942,11,5
8979,11,5
3034,8,2
9903,8,2
2424,11,5
1130,1,0_1
10420,11,5
1249,5,1
10810,5,1
521,11,5
2005,11,5
9933,11,5
8212,10,4
940,0,0
15179,5,1
2530,11,5
7107,8,2
13409,8,2
9885,5,1
10264,5,1
9306,8,2
1437,11,5
12984,8,2
6117,5,1
12312,8,2
13526,10,4
5202,4,0_4
2668,10,4
10122,11,5
10501,7,1_5
6038,8,2
1981,5,1
5749,11,5
8093,8,2
5950,8,2
8322,8,2
8884,8,2
1953,1,0_1
10648,8,2
1951,11,5
140,10,4
8367,5,1
5368,11,5
10944,8,2
6670,5,1
7147,11,5
688,8,2
9601,11,5
5988,5,1
10042,0,0
10576,7,1_5
9964,8,2
11823,5,1
2496,8,2
14572,0,0
5705,11,5
9209,8,2
4742,11,5
13754,11,5
5922,11,5
9440,8,2
453,0,0
16140,10,4
12688,8,2
11242,11,5
1928,11,5
9129,8,2
2715,8,2
6906,11,5
10024,11,5
15520,5,1
16761,8,2
4489,11,5
1969,11,5
16540,10,4
6694,8,2
11931,0,0
556,11,5
1744,0,0
15082,8,2
1060,11,5
8762,5,1
1639,11,5
13704,11,5
1788,10,4
687,8,2
5508,6,1_4
213,8,2
4000,11,5
10728,9,3
3385,6,1_4
7951,5,1
224,8,2
9987,0,0
13530,8,2
14452,0,0
4349,11,5
6616,5,1
8420,8,2
10858,5,1
16483,0,0
887,0,0
16299,8,2
15498,5,1
5185,9,3
10886,11,5
14268,10,4
9531,0,0
3974,9,3
14558,0,0
13216,5,1
11281,11,5
4390,10,4
9660,0,0
16305,11,5
7065,8,2
6960,0,0
11857,8,2
969,7,1_5
7345,8,2
13157,11,5
930,10,4
3648,8,2
14035,11,5
3721,5,1
4866,5,1
15402,0,0
743,11,5
8416,11,5
14897,11,5
3643,11,5
2876,5,1
8232,11,5
2486,5,1
13604,8,2
2288,7,1_5
4243,11,5
11792,11,5
10079,5,1
1053,0,0
11192,11,5
4461,8,2
2112,9,3
3181,10,4
504,8,2
3517,8,2
13276,5,1
16519,0,0
12304,8,2
12310,1,0_1
15283,11,5
851,11,5
15444,7,1_5
3894,7,1_5
3566,5,1
2058,0,0
15775,11,5
5490,0,0
966,11,5
1282,5,1
14056,9,3
12520,11,5
12104,2,0_1_5
1022,8,2
3476,7,1_5
12565,5,1
16450,5,1
4139,11,5
3304,8,2
10721,11,5
12722,10,4
15113,9,3
12261,0,0
10865,5,1
13071,0,0
14424,8,2
2523,5,1
4018,8,2
12594,10,4
15340,8,2
7274,8,2
16160,0,0
2783,8,2
5394,10,4
4568,8,2
5831,8,2
15787,0,0
9154,8,2
11930,8,2
4314,8,2
8043,5,1
5015,8,2
12106,7,1_5
12127,8,2
3773,8,2
6668,11,5
10587,8,2
16695,11,5
15393,5,1
12706,9,3
1037,9,3
2922,11,5
5059,8,2
3306,5,1
10756,11,5
7957,11,5
10740,0,0
13363,8,2
4552,10,4
11807,7,1_5
16733,5,1
8144,0,0
16472,5,1
4642,6,1_4
13586,8,2
1526,0,0
7492,9,3
9625,11,5
10266,6,1_4
13948,11,5
1,8,2
16511,11,5
7553,11,5
16203,11,5
6626,0,0
12384,2,0_1_5
14492,5,1
6111,5,1
8022,11,5
11182,10,4
5855,11,5
11306,11,5
6404,10,4
15019,8,2
4903,5,1
8930,8,2
14240,11,5
1363,11,5
10881,10,4
13980,5,1
14847,10,4
8732,5,1
13924,11,5
277,5,1
14437,1,0_1
11280,3,0_3
10452,11,5
12288,5,1
8038,11,5
6630,8,2
10792,5,1
7832,8,2
3888,0,0
1897,11,5
4666,7,1_5
8990,5,1
11202,5,1
9167,5,1
5226,5,1
3314,8,2
7477,11,5
2875,8,2
16287,8,2
5232,9,3
8163,11,5
852,11,5
11596,7,1_5
444,5,1
2056,11,5
8918,8,2
10004,9,3
11004,8,2
1739,11,5
1481,8,2
7619,10,4
11457,8,2
15412,11,5
12885,8,2
3858,10,4
1380,8,2
11147,7,1_5
2001,11,5
648,0,0
5411,8,2
3806,11,5
10130,8,2
6875,8,2
5885,9,3
8143,8,2
3013,5,1
8263,11,5
3747,11,5
7394,8,2
730,8,2
15025,11,5
1312,8,2
5159,11,5
13237,11,5
3987,11,5
5343,5,1
10980,8,2
11534,11,5
4171,8,2
13460,11,5
15042,10,4
3688,7,1_5
11123,11,5
11773,5,1
5280,11,5
5871,11,5
2890,8,2
6704,5,1
6525,11,5
3194,5,1
821,11,5
8967,9,3
10794,0,0
6397,10,4
11089,11,5
13835,0,0
13165,11,5
8869,11,5
13660,8,2
2414,11,5
4206,8,2
14528,11,5
16130,11,5
9098,5,1
6460,11,5
319,0,0
8928,5,1
7690,8,2
5642,5,1
6332,10,4
2442,8,2
2864,8,2
10450,8,2
12216,5,1
1411,11,5
13543,11,5
15867,11,5
8690,10,4
8109,5,1
7515,5,1
8381,0,0
14674,11,5
13641,10,4
7498,5,1
5090,5,1
13964,5,1
1814,8,2
10574,10,4
16626,10,4
7521,11,5
12501,9,3
10519,8,2
15548,8,2
519,11,5
13587,5,1
13968,11,5
7991,11,5
10690,7,1_5
1145,10,4
12657,5,1
13109,8,2
9210,8,2
3257,0,0
5511,7,1_5
10052,10,4
4744,11,5
8017,5,1
15855,11,5
3006,0,0
1810,8,2
958,11,5
8533,8,2
4613,0,0
4698,8,2
5025,8,2
768,8,2
2399,5,1
13875,11,5
1333,8,2
5927,5,1
13929,8,2
222,11,5
2417,11,5
2335,9,3
16713,5,1
13009,11,5
10739,0,0
9931,5,1
14460,0,0
13522,10,4
2854,11,5
1394,5,1
1823,2,0_1_5
13373,8,2
1396,0,0
2329,0,0
11469,5,1
7447,0,0
5456,11,5
2432,9,3
13874,8,2
4200,11,5
7756,5,1
7973,10,4
5758,8,2
15619,10,4
11347,8,2
4115,11,5
10856,9,3
14722,8,2
11821,5,1
9412,8,2
5313,8,2
8279,0,0
6717,11,5
1927,8,2
1780,8,2
4021,11,5
4087,5,1
8075,8,2
15392,0,0
13340,8,2
6212,5,1
2936,8,2
2573,4,0_4
10070,8,2
5819,10,4
6582,8,2
9409,5,1
6474,5,1
4189,8,2
9935,10,4
4682,5,1
8788,11,5
13683,9,3
15408,11,5
8091,11,5
1894,11,5
16516,8,2
5291,5,1
1569,8,2
16634,4,0_4
4099,11,5
7326,8,2
12079,11,5
11842,11,5
5886,10,4
16422,8,2
3516,0,0
15225,8,2
14075,8,2
6469,8,2
14914,9,3
15254,11,5
4121,11,5
12440,8,2
8976,5,1
7738,9,3
7276,11,5
10283,0,0
16669,11,5
6129,9,3
16679,10,4
10249,8,2
11799,0,0
3477,10,4
4884,8,2
12162,11,5
6914,0,0
6097,8,2
15578,0,0
7609,8,2
8687,5,1
14217,9,3
9669,8,2
7893,8,2
1850,5,1
11484,10,4
16464,11,5
2251,11,5
3225,5,1
8666,11,5
1072,8,2
666,0,0
4319,8,2
6159,5,1
5795,11,5
13047,11,5
2380,11,5
13308,11,5
5653,8,2
8316,5,1
15629,8,2
3149,5,1
3749,11,5
935,8,2
2116,10,4
10250,5,1
12006,5,1
9408,5,1
12649,7,1_5
15600,8,2
14896,0,0
11060,0,0
3826,9,3
7635,0,0
806,10,4
6982,9,3
1225,8,2
13955,1,0_1
387,11,5
4712,11,5
11150,5,1
1463,0,0
3286,0,0
