sample_id,multihot_labels,readable_name
7638,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
6793,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",scab_and_powdery_mildew
10900,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
7758,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
4837,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
2293,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
6548,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
7898,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
13885,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
4481,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
13494,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
12797,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
3716,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
10837,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
6140,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
9956,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
1549,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
11221,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
10331,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
2044,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
767,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
5693,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",scab_and_powdery_mildew
7870,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
9700,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
7857,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
3302,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
4517,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
12411,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
15797,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
14969,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
3292,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
9011,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
1403,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
1382,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
10340,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
6928,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
5671,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
1638,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
8800,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
6907,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
8591,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
6406,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
9074,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
11757,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
16240,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
1179,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
5448,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
12436,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
13410,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
14211,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
10322,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
5078,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
8648,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
14982,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
5175,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
10142,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
13564,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
689,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
15276,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
6525,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
16632,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
6488,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
10145,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
13828,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
7154,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
14501,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
6610,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
10902,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
14772,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
14810,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
4349,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
16001,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
1884,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
14913,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
16153,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
2494,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
5947,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",scab_and_powdery_mildew
3036,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
5777,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
11795,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
845,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
8734,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
11916,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
12379,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
11871,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
12415,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
7967,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
14626,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
7340,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
13891,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
16176,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
14261,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
7137,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",healthy_and_scab
2964,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
2529,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
5772,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",healthy_and_rust
1048,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
7045,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
1960,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
2530,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
11138,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
8429,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
4917,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
9325,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
5901,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
8286,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
4259,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
13600,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
16353,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0]",scab_and_rust
14900,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
5656,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
12553,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
6097,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
5907,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
7373,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
2978,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
15288,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
16036,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
6721,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
7842,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
15964,"[1.0, 1.0, 0.0, 0.0, 0.0, 1.0]",healthy_and_scab_and_powdery_mildew
12686,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
8264,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
15148,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
13235,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
12111,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
3138,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
8325,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
16710,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
13981,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
12265,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
15919,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
11421,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
1826,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
5548,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
8785,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
10917,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
12329,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
560,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",scab_and_powdery_mildew
15207,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",healthy_and_scab
12777,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
8435,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
5435,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
4437,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
10382,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
8597,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
1442,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",healthy_and_scab
8453,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
4406,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
16396,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
1689,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
16666,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
9917,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
15516,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
13122,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
5962,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
2496,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
14104,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
340,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
2408,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
9793,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",scab_and_powdery_mildew
14392,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
5782,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
4576,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
3725,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
10748,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
2785,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
9715,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
14839,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
16191,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
1012,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
5280,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
4895,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
9958,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
12743,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
7121,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
6549,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
4037,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
14641,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
148,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
285,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
16493,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
8555,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
13559,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",healthy_and_scab
12135,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
14479,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
9732,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
12917,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
6770,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
4443,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
7446,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
236,"[1.0, 1.0, 0.0, 0.0, 0.0, 1.0]",healthy_and_scab_and_powdery_mildew
16444,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
10754,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
7123,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
14389,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
10123,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
13711,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
12944,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
3083,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
16436,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
10294,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
632,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
6813,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
2493,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
2665,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
14640,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
12598,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
14739,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
16739,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
10526,"[1.0, 1.0, 0.0, 0.0, 0.0, 1.0]",healthy_and_scab_and_powdery_mildew
10060,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0]",healthy_and_complex
11811,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
13753,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
12075,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
15303,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
4211,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
9686,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
10593,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
3874,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
9424,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
10853,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
2817,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
14221,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
16485,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
5249,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
15495,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
7426,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
12345,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
14840,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
14607,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
11253,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
15875,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
9777,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
1735,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",scab_and_powdery_mildew
7397,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
11015,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
4255,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
14256,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
2475,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
10756,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
16752,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",healthy_and_scab
3713,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
15490,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
1804,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
707,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
11238,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
15860,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
5189,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
15016,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
5472,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
72,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
7843,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
12640,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
14052,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
13031,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
16495,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
5101,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
6764,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
9382,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
10793,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
1125,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
1241,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
14195,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
16261,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
2349,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
14890,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
11543,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
13286,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
6602,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
12200,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
6780,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
9769,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
12098,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
11921,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
4358,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
14114,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
1343,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
16755,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
14987,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
7421,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
8632,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",scab_and_powdery_mildew
6652,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",healthy_and_scab
1100,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
10829,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
9160,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
8841,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
9738,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
7327,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
7622,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
987,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",scab_and_powdery_mildew
10658,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
2852,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
11695,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
8853,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
630,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
12960,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
1249,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
3179,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
482,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
9776,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",scab_and_powdery_mildew
12868,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
9654,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
3040,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
5010,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0]",scab_and_rust
15077,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
7000,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
3273,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
7227,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
3683,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
6674,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
6807,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
12337,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",scab_and_powdery_mildew
16559,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
1316,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
13146,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0]",healthy_and_complex
3225,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
1072,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
4815,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
14573,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
10823,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
9852,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
5752,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
10617,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
13271,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
15769,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
14094,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
4616,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
3097,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",healthy_and_rust
12168,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
16254,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
